
Residuals from Base Run #17 (Convergent Run)

Base_Run,Date_Time,mass,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Br,Rb,Sr,Zr,Pb,BC
17,08/11/07 01:27,1.510000E-001,3.642000E+000,-3.100000E-001,3.660000E-001,-8.000000E-001,-1.443000E+000,-1.160000E+000,7.000000E-003,1.767000E+000,-5.000000E-001,1.291000E+000,4.350000E-001,-4.890000E-001,-4.430000E-001,7.300000E-002,3.630000E-001,-1.783000E+000,3.092000E+000,-1.630000E-001,-1.279000E+000,9.750000E-001,1.136000E+000,-2.733000E+000,-1.400000E+000,2.972719E+000
17,08/13/07 00:52,7.590000E-001,6.300000E-001,-2.300000E-002,-3.970000E-001,8.720000E-001,-7.180000E-001,-2.737000E+000,-7.900000E-002,4.156000E+000,7.130000E-001,5.860000E+000,7.920000E-001,-1.000000E+000,-3.411000E+000,-6.532000E+000,1.032000E+000,9.250000E-001,-2.402000E+000,-3.910000E-001,-9.340000E-001,1.480000E-001,1.230000E+000,-7.100000E-002,-3.380000E-001,7.713011E+000
17,08/13/07 01:19,1.890000E-001,1.590000E-001,-4.060000E-001,5.490000E-001,1.113000E+000,-3.186000E+000,-2.569000E+000,-1.780000E-001,8.186000E+000,8.280000E-001,-5.560000E-001,1.439000E+000,2.400000E-002,-7.900000E-001,-2.578000E+000,2.085000E+000,9.230000E-001,-1.240000E+000,-4.780000E-001,-7.720000E-001,1.055000E+000,-2.850000E-001,1.382000E+000,-1.498000E+000,6.539786E+000
17,08/15/07 00:58,1.090000E-001,1.780000E+000,1.290000E+000,4.910000E-001,-4.900000E-002,2.148000E+000,-2.103000E+000,6.000000E-002,1.919000E+000,5.650000E-001,3.815000E+000,-1.920000E+000,-1.407000E+000,-1.444000E+000,-3.773000E+000,-3.537000E+000,-3.189000E+000,-4.060000E-001,-9.900000E-002,2.223000E+000,-4.000000E-003,-3.180000E-001,2.370000E-001,1.010000E+000,5.027539E+000
17,08/15/07 01:30,3.800000E-002,3.540000E+000,1.650000E-001,-2.650000E-001,-1.613000E+000,1.224000E+000,-3.185000E+000,1.550000E+000,4.129000E+000,-1.634000E+000,2.113000E+000,2.180000E-001,-1.789000E+000,6.900000E-001,1.901000E+000,-3.500000E+000,-3.277000E+000,-1.691000E+000,2.780000E-001,6.970000E-001,-8.440000E-001,-7.140000E-001,1.261000E+000,-1.893000E+000,5.626249E+000
17,08/17/07 01:09,4.700000E-002,2.770000E+000,1.700000E-002,8.210000E-001,3.990000E-001,-1.003000E+000,-3.019000E+000,-3.280000E-001,5.039000E+000,5.910000E-001,2.077000E+000,-9.800000E-001,-4.550000E-001,-2.153000E+000,-3.733000E+000,-2.009000E+000,2.083000E+000,8.680000E-001,-4.240000E-001,8.750000E-001,-1.373000E+000,1.080000E-001,1.875000E+000,-1.453000E+000,5.176740E+000
17,08/17/07 01:38,2.560000E-001,4.545000E+000,4.100000E-002,-6.000000E-001,6.770000E-001,-1.905000E+000,-2.848000E+000,-2.590000E-001,8.843000E+000,2.170000E-001,9.050000E-001,-5.980000E-001,-1.448000E+000,-7.650000E-001,-2.120000E+000,1.239000E+000,2.055000E+000,1.370000E+000,-5.580000E-001,2.275000E+000,1.103000E+000,3.440000E-001,3.030000E+000,-2.294000E+000,8.946702E+000
17,08/19/07 01:28,2.330000E-001,5.150000E-001,-5.560000E-001,3.540000E-001,-1.310000E+000,-1.828000E+000,-1.977000E+000,2.850000E-001,1.732500E+001,-1.149000E+000,2.905000E+000,-7.800000E-002,3.050000E-001,-1.474000E+000,6.790000E-001,7.320000E-001,-8.630000E-001,1.689000E+000,-1.730000E-001,2.295000E+000,1.122000E+000,5.500000E-001,-6.870000E-001,-2.197000E+000,2.036027E+001
17,08/19/07 01:34,4.040000E-001,-2.070000E-001,-4.760000E-001,3.411000E+000,-6.710000E-001,-1.223000E+000,-2.884000E+000,1.540000E-001,6.609000E+000,6.810000E-001,1.895000E+000,-1.202000E+000,1.000000E-002,-6.390000E-001,-4.174000E+000,-1.386000E+000,-1.192000E+000,-3.310000E-001,-2.640000E-001,2.508000E+000,6.010000E-001,-9.900000E-002,-1.202000E+000,-5.900000E-001,6.091077E+000
17,08/21/07 01:27,9.670000E-001,-1.952000E+000,-7.470000E-001,-1.240000E-001,-7.420000E-001,-7.830000E-001,-6.400000E-002,-6.300000E-002,-3.000000E-003,-6.550000E-001,1.683000E+000,-1.281000E+000,-1.218000E+000,4.336000E+000,-1.870000E-001,5.100000E-002,7.250000E+000,4.638000E+000,-4.300000E-001,1.213000E+000,-2.590000E-001,2.930000E-001,1.838000E+000,-2.092000E+000,6.933370E+000
17,08/21/07 01:36,7.570000E-001,-2.673000E+000,-1.405000E+000,-1.305000E+000,-1.989000E+000,-7.147000E+000,8.260000E-001,1.810000E-001,8.060000E-001,-1.952000E+000,4.986000E+000,1.880000E-001,-1.090000E+000,2.851000E+000,2.544000E+000,-7.400000E-001,1.137900E+001,3.696000E+000,-3.550000E-001,2.655000E+000,-1.290000E-001,4.320000E-001,5.326000E+000,-3.942000E+000,1.846835E+001
17,08/23/07 01:16,-7.900000E-002,1.165000E+000,-4.040000E-001,-1.992000E+000,-5.400000E-001,1.754000E+000,2.364000E+000,7.000000E-003,-3.039000E+000,-9.100000E-001,1.060000E+000,-1.473000E+000,-1.600000E-001,2.450000E-001,4.767000E+000,-5.230000E-001,-2.938000E+000,-2.180000E-001,4.350000E-001,2.283000E+000,-2.600000E-002,-9.000000E-001,6.790000E-001,1.562000E+000,4.128322E+000
17,08/23/07 01:46,4.400000E-002,2.846000E+000,1.263000E+000,-1.891000E+000,1.317000E+000,-2.672000E+000,-1.490000E+000,-2.000000E-001,2.468000E+000,8.430000E-001,2.182000E+000,-8.190000E-001,1.384000E+000,-2.550000E-001,-3.992000E+000,-5.690000E-001,-3.191000E+000,-2.690000E+000,-2.430000E-001,1.332000E+000,1.863000E+000,1.531000E+000,1.770000E+000,2.720000E-001,4.998065E+000
17,08/25/07 00:42,-2.020000E-001,1.698000E+000,-7.170000E-001,-2.960000E-001,1.480000E-001,7.460000E-001,-1.806000E+000,9.500000E-002,1.456000E+000,-8.600000E-002,-4.790000E-001,-8.050000E-001,-5.960000E-001,8.470000E-001,6.700000E-002,-2.258000E+000,-3.478000E+000,9.454000E+000,-1.730000E-001,1.333000E+000,-4.300000E-001,5.680000E-001,1.408000E+000,-1.475000E+000,7.483333E+000
17,08/25/07 01:15,-9.600000E-002,3.378000E+000,8.800000E-002,-1.630000E+000,-1.094000E+000,-5.270000E-001,3.420000E-001,2.700000E-001,5.930000E-001,-1.252000E+000,1.361000E+000,1.785000E+000,-4.180000E-001,9.700000E-002,2.097000E+000,-4.830000E-001,-4.228000E+000,-4.044000E+000,4.820000E-001,9.970000E-001,7.930000E-001,-2.780000E-001,2.338000E+000,-8.780000E-001,4.202683E+000
17,08/27/07 00:47,7.700000E-002,3.011000E+000,2.570000E-001,8.450000E-001,1.476000E+000,2.084000E+000,8.170000E-001,-3.290000E-001,-1.796000E+000,2.079000E+000,-2.140000E-001,-5.140000E-001,-2.660000E-001,-2.594000E+000,-3.598000E+000,-1.048000E+000,-1.930000E+000,-6.720000E-001,2.400000E-002,1.093000E+000,-4.250000E-001,-5.350000E-001,-8.610000E-001,2.428000E+000,3.505735E+000
17,08/27/07 01:22,-5.150000E-001,5.030000E+000,1.195000E+000,-6.900000E-002,1.775000E+000,-2.061000E+000,3.090000E-001,-2.950000E-001,-2.990000E-001,1.943000E+000,-1.540000E-001,-1.900000E-002,-2.580000E-001,2.840000E-001,-6.804000E+000,6.300000E-001,-7.763000E+000,-2.436000E+000,-4.500000E-002,2.029000E+000,1.098000E+000,4.820000E-001,-7.700000E-001,1.709000E+000,9.651558E+000
17,08/29/07 01:17,2.260000E-001,-1.851000E+000,-1.200000E+000,-6.580000E-001,1.176000E+000,4.060000E-001,9.100000E-002,-1.100000E-001,-7.280000E-001,6.770000E-001,-3.530000E-001,-6.690000E-001,-7.150000E-001,-1.617000E+000,-1.082000E+000,-2.477000E+000,1.722100E+001,-4.760000E-001,-1.070000E-001,1.604000E+000,-7.510000E-001,8.550000E-001,5.439000E+000,9.720000E-001,2.104354E+001
17,08/29/07 02:02,-4.080000E-001,2.658000E+000,-6.500000E-002,-2.272000E+000,1.337000E+000,2.120000E-001,-3.550000E-001,-1.560000E-001,-9.300000E-002,4.660000E-001,6.360000E-001,-5.250000E-001,3.140000E-001,-1.175000E+000,-1.559000E+000,-5.350000E-001,1.882400E+001,1.259000E+000,-3.000000E-001,2.120000E-001,6.210000E-001,-5.900000E-001,8.560000E+000,-1.480000E-001,2.702212E+001
17,08/31/07 01:16,5.530000E-001,1.351000E+000,-7.500000E-002,2.390000E-001,1.063000E+000,9.060000E-001,-2.461000E+000,-4.070000E-001,2.171000E+000,8.890000E-001,8.580000E-001,1.222000E+000,-5.270000E-001,-4.680000E-001,-5.959000E+000,3.210000E-001,3.899000E+000,5.480000E+000,-5.950000E-001,9.830000E-001,-2.040000E-001,-6.160000E-001,4.326000E+000,-1.872000E+000,7.417190E+000
17,08/31/07 02:13,2.140000E-001,7.120000E-001,-5.800000E-001,-3.310000E-001,-2.080000E-001,2.960000E-001,6.070000E-001,-3.900000E-001,-9.170000E-001,-2.060000E-001,2.142000E+000,2.505000E+000,-1.050000E-001,1.027000E+000,-1.229000E+000,1.025000E+000,3.720000E+000,1.014000E+000,-2.840000E-001,3.500000E-001,8.730000E-001,2.900000E-001,5.071000E+000,-4.340000E-001,3.536807E+000
17,09/04/07 01:51,8.370000E-001,1.790000E+000,-9.650000E-001,-1.375000E+000,2.300000E-001,2.635000E+000,-6.430000E-001,1.340000E-001,4.570000E-001,-5.660000E-001,-3.783000E+000,1.495000E+000,1.371000E+000,2.046000E+000,2.427000E+000,1.486000E+000,4.235000E+000,1.090000E-001,2.900000E-002,-5.360000E-001,7.090000E-001,1.870000E-001,7.306000E+000,-2.447000E+000,7.425011E+000
17,09/04/07 02:01,1.290000E-001,-4.080000E-001,-5.240000E-001,-3.355000E+000,9.520000E-001,1.393000E+000,-1.497000E+000,-1.500000E-001,1.629000E+000,-1.020000E-001,1.106000E+000,-6.550000E-001,-4.540000E-001,1.834000E+000,-1.061000E+000,6.540000E-001,9.303000E+000,7.060000E+000,-4.520000E-001,8.630000E-001,-6.670000E-001,1.255000E+000,6.242000E+000,-2.331000E+000,1.262333E+001
17,09/09/07 02:11,8.580000E-001,3.012000E+000,1.092000E+000,6.690000E-001,2.482000E+000,-2.383000E+000,-3.060000E+000,-4.410000E-001,5.684000E+000,1.926000E+000,-5.829000E+000,4.990000E-001,-4.390000E-001,-1.967000E+000,-3.016000E+000,-8.580000E-001,9.620000E-001,4.047000E+000,-5.360000E-001,-1.279000E+000,1.750000E-001,1.013000E+000,1.060000E+000,-2.217000E+000,8.613518E+000
17,09/15/07 01:14,-5.770000E-001,-1.340000E-001,3.710000E-001,-8.120000E-001,2.762000E+000,-1.444000E+000,1.825000E+000,-4.350000E-001,-3.270000E+000,1.940000E+000,-4.737000E+000,1.010000E-001,-2.220000E-001,-1.594000E+000,-8.570000E-001,1.698000E+000,2.616000E+000,6.204000E+000,-1.920000E-001,-1.341000E+000,-2.100000E-001,-7.800000E-002,5.930000E-001,1.970000E+000,6.548312E+000
17,09/15/07 01:22,-6.900000E-002,3.465000E+000,9.900000E-001,-7.800000E-002,1.388000E+000,5.680000E-001,3.155000E+000,-6.970000E-001,-9.479000E+000,1.178000E+000,-2.007000E+000,-3.680000E-001,8.470000E-001,-1.050000E+000,-4.950000E-001,3.107000E+000,1.779000E+000,1.668000E+000,-2.100000E-002,-5.990000E-001,2.000000E-003,7.080000E-001,-2.000000E-002,2.771000E+000,8.853224E+000
17,09/21/07 01:28,1.090000E-001,-4.850000E-001,4.290000E-001,-1.826000E+000,1.599000E+000,7.380000E-001,-2.882000E+000,6.000000E-002,4.975000E+000,3.390000E-001,-1.822000E+000,1.071000E+000,-1.233000E+000,-5.500000E-001,-4.980000E-001,-1.673000E+000,-2.540000E-001,2.534000E+000,-1.400000E-001,-1.101000E+000,-1.092000E+000,1.200000E-001,1.868000E+000,-2.777000E+000,4.177598E+000
17,09/21/07 01:54,-6.060000E-001,1.175000E+000,1.580000E-001,-2.051000E+000,2.535000E+000,3.450000E-001,-1.230000E+000,-1.260000E-001,9.350000E-001,8.950000E-001,-2.852000E+000,3.020000E-001,-1.660000E-001,-7.160000E-001,-1.067000E+000,-8.530000E-001,-2.790000E-001,3.277000E+000,-1.960000E-001,-8.320000E-001,1.053000E+000,-3.430000E-001,2.566000E+000,-9.200000E-001,2.798808E+000
17,09/27/07 01:27,-3.660000E-001,-3.870000E-001,2.970000E-001,1.730000E-001,1.202000E+000,1.016000E+000,1.595000E+000,-1.330000E-001,-2.840000E+000,1.210000E+000,2.300000E-002,-9.320000E-001,-5.870000E-001,-5.239000E+000,-4.540000E-001,-2.441000E+000,5.530000E-001,-1.546000E+000,1.200000E-002,-1.538000E+000,-2.000000E-003,-1.091000E+000,2.508000E+000,4.185000E+000,4.799574E+000
17,09/27/07 01:51,-1.060000E+000,1.670000E+000,-3.420000E-001,-5.860000E-001,6.960000E-001,-6.200000E-002,3.287000E+000,-2.080000E-001,-5.420000E+000,4.190000E-001,-1.122000E+000,6.220000E-001,-1.900000E-001,-4.456000E+000,2.640000E+000,4.390000E-001,6.710000E-001,-2.018000E+000,2.340000E-001,-8.440000E-001,1.490000E-001,3.340000E-001,-1.790000E-001,3.577000E+000,5.542446E+000
17,10/03/07 01:36,-1.910000E-001,-1.000000E-002,-1.060000E+000,2.194000E+000,-7.870000E-001,2.027000E+000,2.503000E+000,-2.360000E-001,-4.541000E+000,1.420000E-001,4.220000E-001,-5.220000E-001,1.000000E-003,-4.177000E+000,1.896000E+000,2.187000E+000,1.599000E+000,2.848000E+000,-1.440000E-001,-1.914000E+000,5.950000E-001,-1.197000E+000,1.999000E+000,1.605000E+000,5.208186E+000
17,10/03/07 02:00,-1.189000E+000,2.920000E+000,7.690000E-001,8.990000E-001,-1.909000E+000,1.366000E+000,4.153000E+000,-1.490000E-001,-1.002800E+001,-5.030000E-001,1.515000E+000,-4.490000E-001,2.350000E-001,-1.302000E+000,3.302000E+000,7.800000E-002,-3.264000E+000,-1.357000E+000,2.440000E-001,1.257000E+000,4.150000E-001,6.680000E-001,6.660000E-001,2.481000E+000,1.030469E+001
17,10/09/07 02:02,1.685000E+000,-4.044000E+000,-1.434000E+000,-2.240000E+000,-1.090000E-001,5.150000E-001,-1.936000E+000,9.090000E-001,1.918600E+001,-8.580000E-001,5.250000E-001,-8.010000E-001,7.290000E-001,-1.741000E+000,2.299000E+000,-3.802000E+000,3.182000E+000,-1.663000E+000,1.020000E-001,1.388000E+000,-2.900000E-001,2.490000E-001,2.634000E+000,-2.254000E+000,2.711801E+001
17,10/09/07 02:25,6.710000E-001,-9.800000E-001,-4.960000E-001,-2.569000E+000,-3.000000E-002,1.391000E+000,-2.163000E+000,1.084000E+000,1.220200E+001,-9.600000E-001,7.350000E-001,-1.823000E+000,-6.920000E-001,-3.220000E+000,2.772000E+000,-1.719000E+000,-1.371000E+000,-1.634000E+000,1.960000E-001,3.360000E-001,1.041000E+000,7.950000E-001,-8.110000E-001,-1.852000E+000,1.212399E+001
17,10/15/07 04:50,5.030000E-001,9.650000E-001,-1.980000E-001,2.560000E-001,-2.920000E-001,3.352000E+000,2.547000E+000,-9.700000E-002,-7.748000E+000,-4.800000E-002,7.700000E-002,3.480000E-001,4.530000E-001,-6.365000E+000,3.726000E+000,-6.190000E-001,-2.889000E+000,1.127000E+000,1.950000E-001,-1.300000E-001,8.400000E-001,3.870000E-001,5.230000E-001,1.295900E+001,1.881246E+001
17,10/15/07 04:53,-2.160000E-001,-1.000000E-001,1.710000E-001,-1.350000E+000,1.403000E+000,-1.411000E+000,-6.240000E-001,8.000000E-003,1.249000E+000,5.310000E-001,-5.110000E-001,5.630000E-001,1.020000E-001,-6.633000E+000,-9.440000E-001,-1.501000E+000,-5.380000E-001,-5.612000E+000,4.400000E-002,-5.350000E-001,8.740000E-001,1.215000E+000,6.800000E-002,1.521000E+000,5.557325E+000
17,10/21/07 02:46,-7.700000E-002,-1.380000E+000,-2.280000E-001,5.300000E-001,3.600000E-001,3.832000E+000,2.044000E+000,3.000000E-003,-1.062400E+001,4.880000E-001,-5.930000E-001,3.880000E-001,-1.363000E+000,-8.301000E+000,4.931000E+000,-2.247000E+000,-1.292000E+000,1.237000E+000,2.080000E-001,-2.298000E+000,-1.017000E+000,3.664000E+000,-1.060000E-001,4.400000E+000,1.666900E+001
17,10/21/07 03:11,-2.870000E-001,4.260000E-001,-5.740000E-001,1.300000E-001,4.100000E-001,2.470000E-001,1.806000E+000,-2.800000E-002,-2.639000E+000,1.470000E-001,-8.680000E-001,-4.300000E-001,6.540000E-001,-6.798000E+000,2.872000E+000,-2.030000E+000,-2.573000E+000,5.040000E-001,7.700000E-002,-1.293000E+000,6.690000E-001,-1.410000E+000,1.095000E+000,2.408000E+000,5.350699E+000
17,10/27/07 03:21,-1.440000E-001,-8.030000E-001,-7.430000E-001,1.193000E+000,1.900000E-002,3.927000E+000,1.754000E+000,-1.370000E-001,-4.424000E+000,2.700000E-001,-1.389000E+000,-1.700000E-001,-8.020000E-001,-6.300000E+000,5.370000E+000,1.133000E+000,6.190000E-001,5.166000E+000,4.300000E-002,-1.448000E+000,-3.270000E-001,-1.100000E-002,6.630000E-001,2.353000E+000,8.923755E+000
17,10/27/07 03:49,-1.880000E-001,4.080000E-001,-6.360000E-001,-8.010000E-001,5.760000E-001,-9.770000E-001,-2.178000E+000,5.200000E-002,3.705000E+000,-3.320000E-001,-1.791000E+000,1.175000E+000,1.770000E-001,-3.163000E+000,1.566000E+000,3.600000E+000,2.724000E+000,2.568000E+000,-3.290000E-001,-6.820000E-001,1.527000E+000,1.430000E+000,-5.800000E-002,-3.325000E+000,4.879295E+000
17,11/02/07 04:07,8.290000E-001,-3.264000E+000,-1.506000E+000,-3.740000E-001,-5.250000E-001,3.434000E+000,2.860000E+000,5.200000E-002,-1.208300E+001,-3.330000E-001,1.653000E+000,-1.230000E-001,-1.090000E-001,-3.900000E+000,3.420000E+000,1.290000E-001,-1.487000E+000,-1.600000E-001,3.190000E-001,-1.269000E+000,6.080000E-001,-1.343000E+000,1.299000E+000,6.580000E+000,1.568149E+001
17,11/02/07 04:36,7.990000E-001,-2.260000E+000,8.400000E-002,-9.670000E-001,7.110000E-001,-2.920000E-001,2.485000E+000,6.000000E-003,-3.042000E+000,1.600000E-001,-2.020000E-001,-4.750000E-001,6.360000E-001,-5.468000E+000,1.440000E+000,-1.075000E+000,-2.443000E+000,-1.288000E+000,2.930000E-001,-8.120000E-001,6.730000E-001,9.470000E-001,-4.780000E-001,6.243000E+000,6.338680E+000
17,11/08/07 03:30,-4.920000E-001,-1.564000E+000,-4.700000E-002,1.088000E+000,-1.138000E+000,3.202000E+000,2.883000E+000,-9.000000E-003,-1.913900E+001,1.950000E-001,2.440000E+000,-1.877000E+000,-1.241000E+000,-3.845000E+000,3.231000E+000,-1.638000E+000,-2.302000E+000,1.715000E+000,2.710000E-001,-8.260000E-001,-2.082000E+000,1.259000E+000,1.113000E+000,8.743000E+000,3.135074E+001
17,11/08/07 03:53,-9.100000E-002,8.180000E-001,-7.000000E-002,-5.140000E-001,-1.065000E+000,1.445000E+000,1.017500E+001,-1.210000E-001,-7.935000E+000,-3.740000E-001,1.690000E+000,3.520000E-001,-1.100000E-002,-2.098000E+000,3.581000E+000,-3.600000E-002,-1.449000E+000,-1.105000E+000,1.220000E-001,-1.540000E+000,8.210000E-001,8.880000E-001,2.946000E+000,2.411000E+000,1.278371E+001
17,11/14/07 04:30,-7.730000E-001,-2.161000E+000,6.310000E-001,1.078000E+000,7.964000E+000,5.900000E-001,2.800000E+000,-1.940000E-001,-1.351500E+001,2.537000E+000,-2.855000E+000,-1.150000E+000,-9.020000E-001,-1.058000E+000,-1.819000E+000,-1.226000E+000,1.914000E+000,-1.938000E+000,1.760000E-001,-3.765000E+000,-1.174000E+000,2.200000E-001,1.736000E+000,3.345000E+000,1.929663E+001
17,11/14/07 04:52,-6.140000E-001,-1.950000E+000,7.980000E-001,8.600000E-001,9.206000E+000,6.200000E-001,3.524000E+000,-1.300000E-002,-1.731300E+001,2.419000E+000,-3.461000E+000,-1.516000E+000,-1.324000E+000,1.340000E-001,-1.710000E+000,-1.124000E+000,-3.126000E+000,-4.717000E+000,5.190000E-001,-2.841000E+000,3.390000E-001,6.900000E-002,3.320000E-001,3.748000E+000,2.906582E+001
17,11/20/07 04:37,2.000000E-003,6.040000E-001,4.060000E-001,-2.210000E-001,1.488000E+000,1.218000E+000,2.629000E+000,-1.950000E-001,-9.392000E+000,7.830000E-001,-1.910000E-001,2.600000E-001,-5.480000E-001,-3.812000E+000,1.382000E+000,1.290000E-001,-2.380000E-001,2.348000E+000,2.200000E-002,-1.942000E+000,-6.620000E-001,-4.900000E-002,6.800000E-002,2.725000E+000,8.061616E+000
17,11/20/07 05:07,-4.500000E-002,2.150000E-001,-3.190000E-001,-1.392000E+000,2.355000E+000,-1.610000E-001,3.015000E+000,-1.130000E-001,-4.019000E+000,6.760000E-001,-4.260000E-001,3.444000E+000,-1.460000E-001,-2.072000E+000,-4.370000E-001,1.221000E+000,-8.310000E-001,-5.100000E-002,1.100000E-002,-1.243000E+000,4.880000E-001,3.950000E-001,2.881000E+000,2.423000E+000,4.100097E+000
17,11/26/07 03:53,-2.940000E-001,2.247000E+000,-6.890000E-001,4.930000E-001,-1.472000E+000,-9.220000E-001,3.425000E+000,-1.280000E-001,-1.009000E+001,-4.820000E-001,2.073000E+000,-3.740000E-001,-1.120000E-001,-3.164000E+000,6.698000E+000,2.875000E+000,9.010000E-001,-4.350000E-001,5.800000E-002,-1.981000E+000,1.801000E+000,1.018000E+000,8.960000E-001,2.541000E+000,1.242482E+001
17,11/26/07 04:17,-4.000000E-002,1.290000E+000,-1.418000E+000,-4.570000E-001,-1.500000E+000,-6.280000E-001,2.590000E-001,5.000000E-003,4.700000E-001,-1.041000E+000,2.169000E+000,1.236000E+000,-4.690000E-001,-2.194000E+000,3.507000E+000,3.224000E+000,7.463000E+000,-5.104000E+000,-8.000000E-003,-1.549000E+000,1.265000E+000,1.022000E+000,1.751000E+000,-3.120000E-001,7.922877E+000
17,12/02/07 04:06,-2.420000E-001,3.198000E+000,-3.500000E-001,6.450000E-001,-1.221000E+000,1.145000E+000,2.011000E+000,-3.900000E-002,-2.476000E+000,-1.500000E-002,3.675000E+000,-3.260000E-001,2.490000E-001,-5.573000E+000,2.481000E+000,-6.170000E-001,-3.830000E+000,-1.298000E+000,1.670000E-001,-2.722000E+000,-1.191000E+000,-2.110000E-001,-7.070000E-001,2.467000E+000,6.425972E+000
17,12/02/07 04:30,-1.086000E+000,2.099000E+000,-9.160000E-001,9.590000E-001,-8.300000E-002,-2.322000E+000,1.500000E+000,-2.200000E-002,-8.130000E-001,1.590000E-001,-2.190000E-001,-1.112000E+000,-1.447000E+000,-4.525000E+000,1.168000E+000,6.920000E-001,-2.369000E+000,-2.958000E+000,2.700000E-002,-1.637000E+000,1.553000E+000,2.890000E-001,3.090000E-001,1.362000E+000,3.778535E+000
17,12/08/07 03:43,6.130000E-001,-1.761000E+000,2.800000E-002,-9.010000E-001,3.655000E+000,-1.905000E+000,-1.442000E+000,6.800000E-002,1.681400E+001,2.410000E-001,-7.000000E-001,5.500000E-001,-1.497000E+000,-5.305000E+000,-9.940000E-001,-2.462000E+000,-2.970000E-001,3.340000E-001,-9.800000E-002,-3.652000E+000,6.210000E-001,3.360000E-001,3.680000E-001,-4.660000E-001,2.156325E+001
17,12/08/07 04:07,5.770000E-001,-8.120000E-001,1.480000E-001,-9.440000E-001,4.784000E+000,-4.862000E+000,-9.290000E-001,2.400000E-002,1.498800E+001,3.200000E-001,-2.614000E+000,1.124000E+000,-5.610000E-001,-3.400000E+000,4.300000E-002,2.410000E-001,1.043000E+000,-2.569000E+000,-1.030000E-001,-3.209000E+000,9.070000E-001,4.500000E-002,3.150000E-001,-5.880000E-001,1.883323E+001
17,12/14/07 04:03,3.330000E-001,-4.120000E-001,-6.820000E-001,1.240000E-001,2.161000E+000,3.568000E+000,-2.900000E-002,1.300000E-002,-8.330000E-001,7.770000E-001,-2.202000E+000,1.417000E+000,-1.015000E+000,-3.174000E+000,9.370000E-001,2.133000E+000,2.907000E+000,-2.780000E+000,2.880000E-001,3.000000E-001,-9.970000E-001,-7.120000E-001,-5.840000E-001,1.455000E+000,3.796305E+000
17,12/14/07 04:26,-7.570000E-001,-1.630000E+000,9.000000E-002,-1.232000E+000,2.213000E+000,-2.787000E+000,-1.578000E+000,8.600000E-002,6.290000E+000,1.380000E-001,-3.329000E+000,1.295000E+000,-1.300000E-002,-2.575000E+000,2.273000E+000,-7.430000E-001,1.870000E-001,-3.673000E+000,1.900000E-001,-2.885000E+000,-1.170000E+000,9.380000E-001,-9.490000E-001,-6.600000E-002,6.590548E+000
17,12/20/07 03:20,7.800000E-001,-1.496000E+000,-1.781000E+000,5.070000E-001,1.471000E+000,2.561000E+000,-6.570000E-001,5.700000E-002,3.550000E-001,1.045000E+000,-4.030000E-001,-8.320000E-001,5.390000E-001,-6.080000E+000,1.950000E-001,-1.591000E+000,1.572500E+001,-3.938000E+000,5.000000E-002,3.610000E-001,-2.563000E+000,-6.770000E-001,3.100000E+000,1.446000E+000,2.037450E+001
